airline,fleet_size,n_models,diversity,new_gen_share,indice_modernite_v0,indice_public,indice_penalise,n_a220,n_787,n_a350,n_a330neo,n_neo,n_max,pct_a220,pct_787,pct_a350,pct_a330neo,pct_neo,pct_max,pct_newgen_narrow,pct_newgen_wide,fleet_bucket
BINTER CANARIAS,44,3.0,0.0681818181818181,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large
COPA AIRLINES,106,6.0,0.0566037735849056,0.3584905660377358,0.3584905660377358,0.3584905660377358,0.3584905660377358,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.0188679245283018,0.0,Large
CATHAY PACIFIC,179,10.0,0.0558659217877094,0.3575418994413408,0.3575418994413408,0.3575418994413408,0.3575418994413408,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0111731843575419,Large
BRITISH AIRWAYS,305,18.0,0.0590163934426229,0.3573770491803279,0.3573770491803279,0.3573770491803279,0.3573770491803279,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0098360655737704,0.0032786885245901,0.0,0.0032786885245901,0.0,0.0032786885245901,0.0131147540983606,Large
TURKISH AIRLINES,383,25.0,0.0652741514360313,0.349869451697128,0.349869451697128,0.349869451697128,0.349869451697128,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0026109660574412,0.0026109660574412,0.0,0.0,0.0052219321148825,0.0052219321148825,0.0052219321148825,Large
CHINA SOUTHERN AIRLINES,681,30.0,0.0440528634361233,0.3480176211453744,0.3480176211453744,0.3480176211453744,0.3480176211453744,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0029368575624082,0.0014684287812041,0.0,0.0073421439060205,0.0014684287812041,0.0088105726872246,0.0044052863436123,Large
SMARTWINGS,49,18.0,0.3673469387755102,0.3469387755102041,0.3469387755102041,0.3469387755102041,0.3469387755102041,1.0,0.0,0.0,0.0,0.0,1.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0204081632653061,0.0408163265306122,0.0,Large
EGYPTAIR,67,10.0,0.1492537313432835,0.3432835820895522,0.3432835820895522,0.3432835820895522,0.3432835820895522,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0149253731343283,0.0,0.0,0.0149253731343283,0.0,0.0149253731343283,0.0149253731343283,Large
ASIANA AIRLINES,82,14.0,0.1707317073170731,0.3414634146341464,0.3414634146341464,0.3414634146341464,0.3414634146341464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.0,0.0,0.0,0.0,0.0121951219512195,Large
HAWAIIAN AIRLINES,65,7.0,0.1076923076923077,0.3384615384615385,0.3384615384615385,0.3384615384615385,0.3384615384615385,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0153846153846153,0.0,0.0,0.0153846153846153,0.0,0.0153846153846153,0.0153846153846153,Large
SOUTHWEST AIRLINES,816,16.0,0.0196078431372549,0.3357843137254902,0.3357843137254902,0.3357843137254902,0.3357843137254902,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012254901960784,0.0012254901960784,0.0,Large
AIR FRANCE,279,17.0,0.060931899641577,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.003584229390681,0.003584229390681,0.003584229390681,0.0,0.0,0.0,0.003584229390681,0.007168458781362,Large
AIR SENEGAL,9,5.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,Medium
ATLANTIC AIRWAYS,6,3.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,Medium
CHONGQING AIRLINES,36,8.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0277777777777777,0.0,Large
EASTAR JET,15,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,Large
SUNCLASS AIRLINES,12,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
IBERIA,137,16.0,0.1167883211678832,0.3211678832116788,0.3211678832116788,0.3211678832116788,0.3211678832116788,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0072992700729927,0.0,0.0145985401459854,0.0,0.0145985401459854,0.0072992700729927,Large
CROATIA AIRLINES,16,4.0,0.25,0.3125,0.3125,0.3125,0.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,Large
WESTJET,192,13.0,0.0677083333333333,0.3125,0.3125,0.3125,0.3125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0052083333333333,0.0,0.0,0.0,0.0052083333333333,0.0052083333333333,0.0052083333333333,Large
JETSTAR,125,5.0,0.04,0.312,0.312,0.312,0.312,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.008,0.008,Large
AIR CORSICA,13,3.0,0.2307692307692307,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,Medium
NORWEGIAN,91,9.0,0.0989010989010989,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0109890109890109,0.0109890109890109,0.0,Large
SOUTHWIND AIRLINES,13,7.0,0.5384615384615384,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,Medium
XIAMEN AIR,177,11.0,0.0621468926553672,0.3050847457627119,0.3050847457627119,0.3050847457627119,0.3050847457627119,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0112994350282485,0.0,0.0,0.0,0.0056497175141242,0.0056497175141242,0.0112994350282485,Large
AIR CHINA,507,25.0,0.04930966469428,0.3017751479289941,0.3017751479289941,0.3017751479289941,0.3017751479289941,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0019723865877712,0.0019723865877712,0.0,0.0078895463510848,0.0019723865877712,0.009861932938856,0.0039447731755424,Large
SICHUAN AIRLINES,206,14.0,0.0679611650485436,0.3009708737864077,0.3009708737864077,0.3009708737864077,0.3009708737864077,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0048543689320388,0.0,0.0097087378640776,0.0,0.0097087378640776,0.0048543689320388,Large
MIAT MONGOLIAN AIRLINES,10,9.0,0.9,0.3,0.3,0.3,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,Medium
SCAT,27,12.0,0.4444444444444444,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.074074074074074,0.0,Large
SHANGHAI AIRLINES,88,7.0,0.0795454545454545,0.2954545454545455,0.2954545454545455,0.2954545454545455,0.2954545454545455,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0113636363636363,0.0,0.0,0.0,0.0113636363636363,0.0113636363636363,0.0113636363636363,Large
KLM,193,18.0,0.0932642487046632,0.2953367875647668,0.2953367875647668,0.2953367875647668,0.2953367875647668,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0103626943005181,0.0,0.0,0.0,0.0,0.0,0.0103626943005181,Large
AIR NEW ZEALAND,113,8.0,0.0707964601769911,0.2920353982300885,0.2920353982300885,0.2920353982300885,0.2920353982300885,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0088495575221238,0.0,0.0,0.0088495575221238,0.0,0.0088495575221238,0.0088495575221238,Large
JETBLUE,295,7.0,0.023728813559322,0.2915254237288136,0.2915254237288136,0.2915254237288136,0.2915254237288136,1.0,0.0,0.0,0.0,0.0,0.0,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0033898305084745,0.0,Large
HAINAN AIRLINES,224,15.0,0.0669642857142857,0.2901785714285715,0.2901785714285715,0.2901785714285715,0.2901785714285715,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0089285714285714,0.0,0.0,0.0044642857142857,0.0044642857142857,0.0089285714285714,0.0089285714285714,Large
AIR SEYCHELLES,7,2.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,Medium
BIMAN BANGLADESH AIRLINES,21,7.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,Large
GX AIRLINES,21,4.0,0.1904761904761904,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,Large
IBOM AIR,7,2.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,Medium
ROYAL AIR MAROC,56,10.0,0.1785714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0178571428571428,0.0178571428571428,0.0357142857142857,Large
UGANDA AIRLINES,7,3.0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
CORENDON AIRLINES,32,19.0,0.59375,0.28125,0.28125,0.28125,0.28125,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,Large
RYANAIR,581,5.0,0.0086058519793459,0.2805507745266781,0.2805507745266781,0.2805507745266781,0.2805507745266781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0017211703958691,0.0017211703958691,0.0,Large
LUFTHANSA,308,17.0,0.0551948051948051,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0032467532467532,0.0032467532467532,0.0,0.0032467532467532,0.0,0.0032467532467532,0.0064935064935064,Large
LATAM AIRLINES,330,14.0,0.0424242424242424,0.2666666666666667,0.2666666666666667,0.2666666666666667,0.2666666666666667,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.006060606060606,0.0,0.0,0.006060606060606,0.0,0.006060606060606,0.006060606060606,Large
EASYJET,358,5.0,0.0139664804469273,0.2653631284916201,0.2653631284916201,0.2653631284916201,0.2653631284916201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0027932960893854,0.0,0.0027932960893854,0.0,Large
ALASKA AIRLINES,332,9.0,0.0271084337349397,0.2650602409638554,0.2650602409638554,0.2650602409638554,0.2650602409638554,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0060240963855421,0.0060240963855421,0.0,Large
MALAYSIA AIRLINES,88,8.0,0.0909090909090909,0.2613636363636364,0.2613636363636364,0.2613636363636364,0.2613636363636364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0113636363636363,0.0,0.0,0.0113636363636363,0.0113636363636363,0.0113636363636363,Large
SRILANKAN AIRLINES,23,6.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0869565217391304,0.0,Large
ENTER AIR,35,11.0,0.3142857142857143,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0,Large
KENYA AIRWAYS,35,9.0,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,Large
CHINA EXPRESS AIRLINES,78,6.0,0.0769230769230769,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.0,0.0128205128205128,0.0,Large
VIETJET AIR,107,7.0,0.0654205607476635,0.2523364485981308,0.2523364485981308,0.2523364485981308,0.2523364485981308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0093457943925233,0.0,0.0093457943925233,0.0,Large
HISKY,8,4.0,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
CHINA EASTERN AIRLINES,671,23.0,0.0342771982116244,0.2488822652757079,0.2488822652757079,0.2488822652757079,0.2488822652757079,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0014903129657228,0.0014903129657228,0.0,0.0029806259314456,0.0014903129657228,0.0044709388971684,0.0029806259314456,Large
AIRASIA,225,4.0,0.0177777777777777,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444,0.0,0.0044444444444444,0.0,Large
WEST AIR,45,10.0,0.2222222222222222,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.2444444444444444,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,Large
SUNEXPRESS,87,20.0,0.2298850574712643,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0114942528735632,0.0114942528735632,0.0,Large
TUNISAIR,21,6.0,0.2857142857142857,0.2380952380952381,0.2380952380952381,0.2380952380952381,0.2380952380952381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,Large
UNITED AIRLINES,2981,37.0,0.0124119423012411,0.231130493123113,0.231130493123113,0.231130493123113,0.231130493123113,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0010063737001006,0.0,0.0,0.0,0.0010063737001006,0.0010063737001006,0.0010063737001006,Large
AIR PEACE,22,15.0,0.6818181818181818,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large
SHENZHEN AIRLINES,203,11.0,0.0541871921182266,0.2266009852216749,0.2266009852216749,0.2266009852216749,0.2266009852216749,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0098522167487684,0.0049261083743842,0.0147783251231527,0.0,Large
AER LINGUS,80,7.0,0.0875,0.225,0.225,0.225,0.225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0125,0.0,Large
FINNAIR,80,8.0,0.1,0.225,0.225,0.225,0.225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0125,Large
SKYUP AIRLINES,14,11.0,0.7857142857142857,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,Large
URAL AIRLINES,52,7.0,0.1346153846153846,0.2115384615384615,0.2115384615384615,0.2115384615384615,0.2115384615384615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0192307692307692,0.0,0.0192307692307692,0.0,Large
EVA AIR,90,11.0,0.1222222222222222,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,Large
LUCKY AIR,53,14.0,0.2641509433962264,0.2075471698113208,0.2075471698113208,0.2075471698113208,0.2075471698113208,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.0188679245283018,0.0377358490566037,0.0,Large
CHENGDU AIRLINES,82,6.0,0.073170731707317,0.2073170731707317,0.2073170731707317,0.2073170731707317,0.2073170731707317,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.024390243902439,0.0,Large
TRANSAVIA,142,17.0,0.1197183098591549,0.2042253521126761,0.2042253521126761,0.2042253521126761,0.2042253521126761,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0070422535211267,0.0,0.0070422535211267,0.0,Large
AIRFAST INDONESIA,10,6.0,0.6,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,Medium
MAURITANIA AIRLINES,5,4.0,0.8,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,Medium
SAUDIA,164,15.0,0.0914634146341463,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,Large
TIBET AIRLINES,47,4.0,0.0851063829787234,0.1914893617021277,0.1914893617021277,0.1914893617021277,0.1914893617021277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0212765957446808,0.0,0.0212765957446808,0.0,Large
VUELING,141,8.0,0.0567375886524822,0.1914893617021277,0.1914893617021277,0.1914893617021277,0.1914893617021277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602,0.0,0.0070921985815602,0.0,Large
NORTH-WEST AIR COMPANY,16,10.0,0.625,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,Large
9 AIR,27,5.0,0.1851851851851851,0.1851851851851852,0.1851851851851852,0.1851851851851852,0.1851851851851852,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0,Large
STARFLYER,11,2.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,Medium
TAAG ANGOLA AIRLINES,22,8.0,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,1.0,1.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,Large
DELTA AIR LINES,1302,37.0,0.0284178187403993,0.1766513056835637,0.1766513056835637,0.1766513056835637,0.1766513056835637,2.0,0.0,1.0,0.0,0.0,0.0,0.0015360983102918,0.0,0.0007680491551459,0.0,0.0,0.0,0.0015360983102918,0.0007680491551459,Large
TIANJIN AIRLINES,91,7.0,0.0769230769230769,0.1758241758241758,0.1758241758241758,0.1758241758241758,0.1758241758241758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0109890109890109,0.0,0.0109890109890109,0.0,Large
CITILINK,59,6.0,0.1016949152542373,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0169491525423728,0.0,0.0169491525423728,0.0,Large
AIRBLUE,12,3.0,0.25,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
BAMBOO AIRWAYS,6,3.0,0.5,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,Medium
HUNNU AIR,6,5.0,0.8333333333333334,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
JIN AIR,31,7.0,0.2258064516129032,0.1612903225806452,0.1612903225806452,0.1612903225806452,0.1612903225806452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.032258064516129,0.0,Large
SPICEJET,44,10.0,0.2272727272727272,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0227272727272727,0.0,Large
SMARTAVIA,13,8.0,0.6153846153846154,0.1538461538461539,0.1538461538461539,0.1538461538461539,0.1538461538461539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,Medium
AZERBAIJAN AIRLINES,33,13.0,0.3939393939393939,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0303030303030303,0.0,0.0303030303030303,0.0303030303030303,Large
BATIK AIR,104,9.0,0.0865384615384615,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.1442307692307692,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0096153846153846,0.0096153846153846,0.0192307692307692,0.0,Large
AEROLINEAS ARGENTINAS,84,17.0,0.2023809523809523,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0119047619047619,0.0119047619047619,0.0,Large
DEER JET BEIJING,7,5.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,Medium
DRUK AIR,7,4.0,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,Medium
TITAN AIRWAYS,7,5.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
AMERICAN AIRLINES,1598,29.0,0.0181476846057571,0.1420525657071339,0.1420525657071339,0.1420525657071339,0.1420525657071339,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0012515644555694,0.0,0.0,0.0006257822277847,0.0006257822277847,0.0012515644555694,0.0012515644555694,Large
JET2,131,30.0,0.2290076335877862,0.1374045801526718,0.1374045801526718,0.1374045801526718,0.1374045801526718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large
NOUVELAIR,15,2.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,Large
LION AIR,83,7.0,0.0843373493975903,0.1325301204819277,0.1325301204819277,0.1325301204819277,0.1325301204819277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0120481927710843,0.0120481927710843,0.0,Large
FUZHOU AIRLINES,16,7.0,0.4375,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,Large
MEXICANA,8,5.0,0.625,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
PHILIPPINE AIRLINES,80,10.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0125,0.0,0.0125,0.0,0.0125,0.0125,Large
ASKY AIRLINES,17,11.0,0.6470588235294118,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,Large
JEJU AIR,43,15.0,0.3488372093023256,0.1162790697674419,0.1162790697674419,0.1162790697674419,0.1162790697674419,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0232558139534883,0.0232558139534883,0.0,Large
CAPITAL AIRLINES,88,14.0,0.1590909090909091,0.1136363636363636,0.1136363636363636,0.1136363636363636,0.1136363636363636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0113636363636363,0.0,0.0113636363636363,0.0,Large
QANTAS,133,9.0,0.0676691729323308,0.112781954887218,0.112781954887218,0.112781954887218,0.112781954887218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0075187969924812,0.0,0.0,0.0,0.0,0.0,0.0075187969924812,Large
ALLEGIANT AIR,131,4.0,0.0305343511450381,0.1068702290076336,0.1068702290076336,0.1068702290076336,0.1068702290076336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0076335877862595,0.0076335877862595,0.0,Large
EUROWINGS,124,14.0,0.1129032258064516,0.1048387096774194,0.1048387096774194,0.1048387096774194,0.1048387096774194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0080645161290322,0.0,0.0080645161290322,0.0,Large
BRUSSELS AIRLINES,48,6.0,0.125,0.1041666666666667,0.1041666666666667,0.1041666666666667,0.1041666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.0208333333333333,0.0,Large
